Sample_ID	Sex	Run_center	Subsite	Site	Description
700105879	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700105879_from_subject_668248235__sex_male_
700105985	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700105985_from_subject_465578759__sex_female_
700106288	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700106288_from_subject_550534656__sex_female_
700106409	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700106409_from_subject_517810313__sex_male_
700106545	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700106545_from_subject_208027353__sex_female_
700106660	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700106660_from_subject_764224817__sex_male_
700106698	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700106698_from_subject_184349034__sex_male_
700106943	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700106943_from_subject_147406386__sex_male_
700107205	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700107205_from_subject_686765762__sex_male_
700107832	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700107832_from_subject_161311242__sex_male_
700108054	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700108054_from_subject_161270782__sex_male_
700108300	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700108300_from_subject_160825720__sex_male_
700108489	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700108489_from_subject_160967330__sex_male_
700108798	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700108798_from_subject_160987560__sex_male_
700108970	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700108970_from_subject_161007791__sex_female_
700109123	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700109123_from_subject_970836795__sex_female_
700109246	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700109246_from_subject_638754422__sex_female_
700109333	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700109333_from_subject_160866180__sex_female_
700109399	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700109399_from_subject_370425937__sex_female_
700109465	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700109465_from_subject_161554003__sex_male_
700109823	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700109823_from_subject_160947100__sex_male_
700110003	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700110003_from_subject_161412393__sex_male_
700110171	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700110171_from_subject_246515023__sex_female_
700110237	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700110237_from_subject_161473083__sex_female_
700110435	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700110435_from_subject_604812005__sex_male_
700110660	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700110660_from_subject_368533040__sex_male_
700110828	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700110828_from_subject_809635352__sex_female_
700111042	male	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700111042_from_subject_686765762__sex_male_
700111827	female	JCVI	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700111827_from_subject_414519462__sex_female_
700113010	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700113010_from_subject_764750800__sex_male_
700113069	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700113069_from_subject_764872181__sex_male_
700113117	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700113117_from_subject_764467579__sex_female_
700113497	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700113497_from_subject_763719065__sex_female_
700113612	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700113612_from_subject_763536994__sex_male_
700114013	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114013_from_subject_763395383__sex_male_
700114326	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114326_from_subject_765560005__sex_male_
700114486	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114486_from_subject_739574095__sex_female_
700114552	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114552_from_subject_875002022__sex_female_
700114609	female	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114609_from_subject_763901136__sex_female_
700114704	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114704_from_subject_764831721__sex_male_
700114858	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114858_from_subject_682102541__sex_male_
700114963	male	WUGC	Left_Antecubital_fossa	Skin	HMP_Human_metagenome_sample_700114963_from_subject_103092734__sex_male_
700014523	male	BCM,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700014523_from_subject_158418336__sex_male_
700014755	female	BCM,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700014755_from_subject_158458797__sex_female_
700014793	male	JCVI,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700014793_from_subject_158479027__sex_male_
700014995	male	JCVI,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700014995_from_subject_158822939__sex_male_
700015078	male	JCVI,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015078_from_subject_158721788__sex_male_
700015155	female	BCM,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015155_from_subject_158883629__sex_female_
700015221	female	BCM,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015221_from_subject_158742018__sex_female_
700015287	male	JCVI,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015287_from_subject_158802708__sex_male_
700015450	female	JCVI,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015450_from_subject_159025240__sex_female_
700015556	female	JCVI,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015556_from_subject_158944319__sex_female_
700015663	male	JCVI,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015663_from_subject_158924089__sex_male_
700015744	female	JCVI,BI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700015744_from_subject_158984779__sex_female_
700016046	male	BCM,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700016046_from_subject_158964549__sex_male_
700016051	female	JCVI,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700016051_from_subject_159005010__sex_female_
700016309	female	JCVI,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700016309_from_subject_159085930__sex_female_
700016650	male	BCM,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700016650_from_subject_159166850__sex_male_
700021288	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700021288_from_subject_763516763__sex_male_
700021678	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700021678_from_subject_763536994__sex_male_
700021808	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700021808_from_subject_763678604__sex_male_
700023070	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023070_from_subject_763698834__sex_female_
700023238	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023238_from_subject_763840445__sex_female_
700023293	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023293_from_subject_763597684__sex_male_
700023391	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023391_from_subject_763719065__sex_female_
700023448	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023448_from_subject_763921366__sex_female_
700023504	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023504_from_subject_764002286__sex_male_
700023552	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023552_from_subject_763860675__sex_male_
700023598	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023598_from_subject_763880905__sex_male_
700023635	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023635_from_subject_764062976__sex_female_
700023702	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023702_from_subject_763901136__sex_female_
700023816	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023816_from_subject_763759525__sex_female_
700023873	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023873_from_subject_764143897__sex_female_
700023920	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023920_from_subject_763982056__sex_male_
700023968	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700023968_from_subject_764184357__sex_female_
700024081	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024081_from_subject_764083206__sex_male_
700024129	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024129_from_subject_764245047__sex_female_
700024235	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024235_from_subject_764346198__sex_female_
700024291	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024291_from_subject_764487809__sex_male_
700024444	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024444_from_subject_763435843__sex_male_
700024493	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024493_from_subject_764002286__sex_male_
700024540	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024540_from_subject_764305738__sex_male_
700024588	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024588_from_subject_764325968__sex_male_
700024647	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024647_from_subject_764447348__sex_male_
700024684	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024684_from_subject_764508039__sex_male_
700024847	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024847_from_subject_764649650__sex_female_
700024903	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024903_from_subject_764669880__sex_male_
700024951	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700024951_from_subject_765074482__sex_male_
700033021	female	JCVI,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700033021_from_subject_159247771__sex_female_
700033144	female	BCM,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700033144_from_subject_159733294__sex_female_
700033478	female	BCM,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700033478_from_subject_159470302__sex_female_
700033740	female	BCM,WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700033740_from_subject_159713063__sex_female_
700037004	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037004_from_subject_764710340__sex_female_
700037027	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037027_from_subject_765094712__sex_male_
700037134	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037134_from_subject_765013792__sex_female_
700037191	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037191_from_subject_765195863__sex_female_
700037247	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037247_from_subject_765135172__sex_male_
700037295	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037295_from_subject_765256553__sex_female_
700037352	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037352_from_subject_765216093__sex_male_
700037400	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037400_from_subject_765276783__sex_male_
700037446	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037446_from_subject_764305738__sex_male_
700037534	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037534_from_subject_764083206__sex_male_
700037634	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037634_from_subject_765398164__sex_male_
700037682	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037682_from_subject_765034022__sex_female_
700037749	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037749_from_subject_765377934__sex_female_
700037806	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037806_from_subject_765337473__sex_female_
700037853	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037853_from_subject_765560005__sex_male_
700037901	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037901_from_subject_765519544__sex_male_
700037949	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700037949_from_subject_765317243__sex_female_
700038006	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038006_from_subject_763597684__sex_male_
700038121	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038121_from_subject_763678604__sex_male_
700038159	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038159_from_subject_765539774__sex_female_
700038224	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038224_from_subject_764669880__sex_male_
700038276	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038276_from_subject_765661155__sex_female_
700038339	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038339_from_subject_764892411__sex_male_
700038387	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038387_from_subject_765701615__sex_male_
700038446	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038446_from_subject_763536994__sex_male_
700038494	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038494_from_subject_763476303__sex_male_
700038541	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038541_from_subject_763880905__sex_male_
700038694	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038694_from_subject_763698834__sex_female_
700038752	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038752_from_subject_508703490__sex_female_
700038798	female	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038798_from_subject_765640925__sex_female_
700038865	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038865_from_subject_861967750__sex_male_
700038913	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038913_from_subject_355657046__sex_male_
700038951	male	WUGC	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700038951_from_subject_370027359__sex_male_
700095367	male	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700095367_from_subject_158398106__sex_male_
700095424	male	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700095424_from_subject_158418336__sex_male_
700095788	male	JCVI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700095788_from_subject_160825720__sex_male_
700095970	male	JCVI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700095970_from_subject_160906640__sex_male_
700096061	male	JCVI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700096061_from_subject_160947100__sex_male_
700096281	male	JCVI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700096281_from_subject_160886410__sex_male_
700096582	female	JCVI	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700096582_from_subject_160866180__sex_female_
700097248	male	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700097248_from_subject_158216035__sex_male_
700097305	female	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700097305_from_subject_158013734__sex_female_
700097645	male	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700097645_from_subject_158155345__sex_male_
700098281	female	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700098281_from_subject_158742018__sex_female_
700098373	female	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700098373_from_subject_158458797__sex_female_
700098946	female	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700098946_from_subject_158236265__sex_female_
700099016	female	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700099016_from_subject_158114885__sex_female_
700099073	female	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700099073_from_subject_158276726__sex_female_
700099604	male	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700099604_from_subject_158438567__sex_male_
700099760	male	BCM	Left_Retroauricular_crease	Skin	HMP_Human_metagenome_sample_700099760_from_subject_158964549__sex_male_
